# Results of java.text.BreakIterator.getLineInstance(Locale.ROOT) of OpenJDK 25.0.4.
# Each line: the text, with \uXXXX escapes for UTF-16 code units, a tab, and the
# boundaries that first() and next() return, as offsets in UTF-16 code units.
# The lines are prose samples, hand-written cases, every text of up to three
# characters over one character of each category, and generated texts.
The\u0020quick\u0020brown\u0020fox\u0020jumps\u0020over\u0020the\u0020lazy\u0020dog.	0 4 10 16 20 26 31 35 40 44
\u201c\uff71	0 2
Z\u30a2\u0085\u201d\u2010]\u6587\uffff\u20dd\u0020\u00bb	0 1 3 4 5 6 7 8 10 11
\u2002\u2010\u00ab\u00bb\u0301\u0661\u20dd"_-\u3002\uffff	0 1 2 5 8 10 11 12
\u2014-2\u2060\u2028\u0308\u2014\u2212!\u200e\u2007	0 5 7 11
[\u0964\u2002\u0308b	0 1 2 4 5
0\ud840\udc00%\u30a2\u2011,:	0 4 8
\u0308\u0020'\u2060\ud83d\ude00;\uff71\u201c\u4e2d\u4e2d\u200e\u2007	0 2 7 8 10 13
\u2014\u2010\u202f%\u2026\u200b:\u3041	0 4 8
\u3042\u3002\u30a0'\u00a3	0 2 5
\u00bb\u0020	0 2
\u4e2d!_\u30fc	0 2 4
.\ufeff\u2028\u4e2d\u201d\u3041\u30a0\u0020	0 3 6 8
b\ufeff\u000d\u2007\uac00	0 3 5
\u201c2\u201d\u20dd\u200b\u0009\uff71\u0020\u30fc\u2028	0 6 8 10
\u2002@\u00a2\ud83d\ude00\u2010	0 1 3 6
\uac00\u300c\uac00.	0 1 4
-\u2011\u2014\u2014\u2212\u2011\u3001\u0436\u0085\u20dd\u2014\u2013	0 4 7 10 12
]\u2028\u2010\u30011\u3002\u2026\u3042	0 2 3 4 6 7 8
\u202f\u2212\u00ad	0 3
\u0308\u3002\u3000\u2019\u00b0\ud840\udc00\u300c\u2212b\u000d\u3400	0 3 5 7 11 12
\u2060\u3099	0 2
\u300c\u0020\u3000\u2013"\u00a0\u000c	0 3 4 7
\u2002\u2026\u00ab\u0e01	0 1 2 4
\u0964b--\u00bb\u3002\u00ab\u2010	0 1 4 6 8
,\u0020\u4e2d\u00b0\u3000\u0436\u2002\u0020	0 2 5 8
\u0020)\u00ad%	0 1 2 3 4
\u00bb\u3002\u2019\u0964	0 3 4
\u201db\u200b\u00ad\u0020\u20ac\u4e2d.(	0 1 5 8 9
\u0009!2\u30fc\u00ab\u3000\u3002\u0308	0 1 2 4 6 8
@\u300d\ud83d\ude00\u0661	0 2 5
\u30a0\u0964	0 1 2
\u30a2\u2010\u000a:\u000b-?	0 3 5 6 7
\u0e01b\u00ab\u30fc]\u2028"\u00b0\u202f\u0436]	0 2 6 11
:\u202f,\u6587\u000a\u201d\u30a0\u300c\u2019!\u2013Z	0 3 5 6 7 10 11 12
/\u201c\u3099\u2002\u000c\u300d\u200d\u3400?\u200e\u201c\u200e	0 1 5 7 10 12
\u201c\u00a2\u200ba'\u00a3\u3002/\u00a2\u0009%a	0 3 7 10 11 12
\u2212\u2010\uff71\u300c\u2007\ud840\udc00\u3041\u0301	0 2 3 9
\u3002\u0301\u30a0\u00b0\u000a?\ud83d\ude00_0:	0 2 3 5 6 11
Z\ud83d\ude00\u00a0)\u2026\u0009bZ\u300c\u00201	0 5 7 9 11 12
\u2060\u6587\u4e2d\u0020	0 2 4
\u0085\u00a2\u200d;\u00a3\u200b1\u000b	0 1 4 8
\u2019\u00b0$\u2013\u200b\u2010[\uff71	0 6 8
\u00bd\u20ac\u000c\u00a3\u300d'\u0301	0 1 3 7
\u4e2d\u20ddZ	0 2 3
\u00bb\uf900\u30a01Z	0 1 3 5
\u4e2d\u0020\u000b\u2019\u30fc\u3041	0 3 6
\uff71Z\u202f\u000c\u00e9$	0 4 6
\u2010.	0 1 2
\u6587\u0661\u6587\u300d	0 1 2 4
?:\u00bd[\u2028\u00e9\u2002	0 2 3 5 7
Z0/\u201d)\u2007\u0020	0 7
\uffff\u20ac$\u00b0Z\u000a\u000d\ud840\udc00\uac00\u300c	0 1 4 6 7 9 10 11
"\u0308\u2212%\u2002:@\u00a3	0 5 6 7 8
\u0009\u30fc$\u2028\u3099\u3001\ufeff%\u0020\u201d\u3099	0 1 4 9 11
.\uffff\uac00\u00e9\u0020\u4e2d\u2010]\u30fc\u00bb\u0020\uffff	0 1 2 3 5 7 11 12
\uac00\uf900\u2011	0 1 3
;\u30421\u00e9\u3000\u00bb\u300cZ\u0436	0 1 2 5 6 9
-\u0020\u4e2daa,\u20100	0 2 3 6 8
\u3042\u30a0\u00ad\ud83d\ude00(\u2019	0 3 5 7
\uffff\u201c%\u2060\u0964	0 1 4 5
2\u2007\u6587\u3000\u300c	0 4 5
\u2212\u3002\u202f\u0964\u0085\u03081\u0085\u3042,]\u0301	0 3 4 6 8 12
\u0301\u3041\u00a2\u000d!\u3041\u00bd,\u0661)\u0020\u000d	0 4 6 12
\u2014\u3001\u200d"	0 1 4
b-\u0964\u0020\u2014	0 2 3 4 5
0\u3001\u0020\u2010	0 3 4
\u0020\u2019	0 1 2
:\u20ac\u202f\ufeffZ\u000c!?%\u2002	0 1 6 10
\u3042\u0e01\u00ab\u6587\u2019\u2028\u2060	0 1 2 7
\u00b0\u30a2\u00a0\u202f\u000a\u2212b	0 1 5 7
\u00bb;\u000c\u3042\u00ad\u202f\u200d\uff71\u3099	0 3 9
.\u0020,\u000b\u0009\u0020@2\u3000:!\u20ac	0 2 5 6 9 11 12
\u200d\u00a0\u20ac\u000c\u30a2-\u30a0\u0020\u20ac_\u00bb\u2011	0 4 8 12
\ud83d\ude00a)\u30fc\u4e2d0\u00bb[\u3400\u2019	0 5 6 8 11
0\u2014\u3000	0 3
;.-\u00ad\u00a0\u2007	0 2 6
\ud840\udc00\u30011a	0 3 5
\u300c\u2212\u00e9\u201c\u0020\u0009\u3041\u201d	0 3 6 8
\u30fc\u3400\u00b00"[b\u0436	0 1 3 5 8
\u30fc\u0301\u3042	0 2 3
\u0009\u000a	0 1 2
/\u3002\u2014\u2026((	0 2 3 4 6
)-\u30a2\u2014\u06611.)1\u201d\u30000	0 1 2 4 8 11 12
\u3002Z[\u0436(\u2011\u3099\u2026\u00ab\u2013	0 1 2 4 7 8 10
"2\u6587\u30a0\u3400	0 2 4 5
!\u0e01\u30fc\u2060\u0301\u3042\u00bb	0 1 5 7
\u6587(\u0020;	0 1 3 4
\u0020\u201c\u00a2\u0964\u3042\u200e;\u0020\u3099\u3400\u000b	0 1 3 4 9 11
\u200d\u200ea(\u2002$\u00a3\u0e01\u201c	0 3 5 8 9
\u30002\u00bb\u200d\u30a2\u00ad\u300c\u00e9	0 1 4 6 8
\u0020\u000b\u20dd\u300c\u3099\ud840\udc00\u200d\ud840\udc00\u20dd\u3000\u0661	0 3 5 12 13
\u00ab\u2002\u0020\u00a0\u202f0\u0020	0 7
\uf900\u2026\u00b0a\u00bd\u000a_\u30a0\u2010\u30fc\u202f	0 1 3 6 9 11
\u0020\u3042\u4e2d\u20ac'\u3400\u0964a	0 1 2 3 6 7 8
\u3000\u000a\u00a3\u30a0	0 2 4
a;\u20dd2a\u20ac0	0 3 5 7
\u0301\u000b\u00bb\u0301	0 2 4
\u0020\u6587(:%0	0 1 2 5 6
\u4e2d\u00b0\u00bd\u2013-\u4e2d	0 2 5 6
\u00b0a\u3041\u30021\u2011,-	0 1 4 7 8
,\u200b	0 2
\u30fc\u2007\u2014?	0 3 4
-\u00ad\u200d	0 3
\u2028\u0085\u3001@\u0308a\u20dd\u200e\u2010\u30a2	0 1 2 3 9 10
]\u0301\u00bd]\u0020%\u00202	0 2 5 7 8
.\u202f\u202f(;	0 5
\u30a2\u20ac\u00a3\u200d	0 1 4
\u2060Z@\u4e2d\u00a0\u2011\u0964\u0964)_\u2011\ud840\udc00	0 3 6 7 8 9 13
\u2002\u00e9\u000a\u3041	0 1 3 4
%'\u3400-:?\u2010/\u30a0\uac000	0 4 6 7 9 10 11
-\u4e2d\u2002\u2014?Z%\u3001\u000b	0 1 3 4 5 9
\u202f]\u300d\u3400!\u2007\u00e9\u00a0;\u200e\uff71	0 3 10 11
\u30a2@"%,\u2212\uac00$\u000a\ufeff\uff71	0 1 5 6 9 11
\u3099\u30a2\uff71\u00a0\u00a2(\u34001\u0009%	0 1 2 5 9 10
\ud83d\ude00\u20140\u2007\u3042\u20ac\u00bb	0 3 6 8
\u2026\u000a\u30a2-0[\u00a0	0 2 4 5 7
\u0661\u200d\u201d\u4e2d\u3002\u2019\u000d\u2011\uffff.\u0308\ufeff	0 3 7 8 9 11 12
[\u20ac\u2026\ud83d\ude00\u2212	0 6
\u0436\u30fc\ud840\udc00"\u3099\u2013\u00ab\u00a0	0 2 6 7 9
\u6587\u2026\u3041	0 1 3
\uf900"-	0 2 3
0\u3000\u3001\u2011\u30fc\u00e91%\u201d\u2019\u000c\u000c	0 2 5 11 12
\uac00\u2019\uac00\u30a0\u3099!\u00a2\u0e01\u3041\u00a0\u0009	0 2 5 7 11
\u0308\u0436'\u0085\u0020	0 5
Z[\u00bd]\u3001\u3041\u2010%\u2026\u3400	0 1 6 7 8 10
'\u0661\u000d\u00bb\u00a2	0 3 5
\u0661\u2026"\u000d1	0 4 5
a\u30a0\u300d\u2010\u20dd	0 2 3 5
\u0020\u0020\u202f!	0 4
_:\u20dd\u3002\u0964\ud840\udc00;\u0964	0 3 4 5 8 9
a"?b\u2002\u0020\u30fc	0 3 6 7
\u3001\u200b\u000b\u0e01\u3042'\u3041\u200e\u202f	0 3 4 9
\uff71\ud83d\ude00\u000a\u300c\u0308"	0 4 7
!\u2014\uffff\u20602	0 1 2 3 5
\u0009	0 1
;\u00a3\u30a20\u0308\ufeff\u0020\u2212\u0009\uac00\u4e2d2	0 1 3 9 10 11 12
\u2010\u2060\ud83d\ude00\uff71\ufeff\u00a0\u3099\u000b\u20dd	0 2 10
\u000d\u30a2\uffff	0 1 2 3
\u201c\u20ac	0 2
)\u2011\u2019\u0e01\u00a2\u3400\u000b\u00a0	0 3 5 8
\uac00\u2019\u202f\u3002	0 4
[\u0308\u3000'\u30a0\u2060\u00a2\u3041\u2026\u0964	0 3 6 8 9 10
\u00a0\uf900\u200d\u00ad?\uffff\u2026	0 4 5 6 7
\u300d;].\u3002\u2019\u300d\u0020\u0020\u20ac?\uac00	0 9 11 12
-\u00a0\u6587\u30a2\u3042\u200d\u00ab	0 3 4 6 7
\u2014\u20110\u0e01]\u00a0\u00b0(2\u201c	0 7 9 10
\u201d-\u00ab\u200e	0 1 2 4
\u202f\u0964\u4e2d\u3400\u0436[\u3042	0 1 2 3 5 7
\u000d.a\u000c\ufeff\u30fc@\u000b\u3400\u2019\u4e2d\u00a3	0 1 2 4 6 8 10 11 12
\u0009\u0661\u2002\uff71b\u2011\u201d\u0020\u00bd/\u000a\uffff	0 1 3 8 11 12
\u3041,(\u00b0\u00e9\u30fc\u00a0\u2002\u0009\u2010\u3002\u2028	0 2 4 9 10 12
:\u20ac	0 1 2
\u00bd\u00a0(	0 3
\u300c:\u4e2d	0 2 3
\u300cZ\uffff\u0436\uff71	0 2 3 5
\u000c\ud83d\ude00[.\u3001\u2028\u2011\u3400\u2007	0 1 3 7 10
\u000a\u202fZ	0 1 3
1\u2212\u2007Z/\u2010\u300d\u2007	0 6 8
\u30991\u300c\u2013\u3400\ud840\udc00\u0009	0 1 2 4 8
\u000a\u2011\u2013:2	0 1 3 4 5
%.\u0085\u000b%\u3041\u3042\u2014\u00a01	0 4 6 10
\u0301\u00ad$\u000b\u00ab\u00e9\u2010	0 4 7
b\u202f\u3001\uffff@\u2007\u202f\u000d\u00bd\u0e01\u00a3\uff71	0 3 4 8 10 12
%\u2007'\u2019%	0 5
\u0964\u00a2\u2007\u2060;\u2019\ufeff\u3000\u200b0	0 1 10
\u200e\u3041;\u00bd\u0301\uffff\u30a0	0 3 5 6 7
!\u201c\u2007\u0308\u00a3\u0661.]@,1	0 1 4 8 10 11
\u00ad)\ud840\udc00\u300d\u00ad\u200b\uf900\u2002\uf900\u201c)\u200e	0 1 2 5 7 9 10 13
\u2014\u00a0\u201c\uffffa	0 3 4 5
\u000c\u202f\u00bd\u201d1\u2013	0 1 4 6
\uffff-\u3041\u3001	0 1 2 4
0Z\uffff!	0 2 3 4
10-\u3042\u0964	0 3 4 5
\u00ad\u2011\u00ab\u2010]"	0 4 6
\u6587\u3002\u30a0\ufeff\u202f\u2060	0 2 6
b\u3001.	0 3
\uf900,\u00ab\u20ac\u200d\u3041\u30422-\u22120\u00bb	0 2 6 7 9 12
]\u3400	0 1 2
)%\u4e2d\u2212\u201d\u200e.\u0020\u2019\u2019\u6587	0 2 3 8 10 11
\u00e9[\u0964\u00a2]\u00a3\u0020a	0 1 2 3 5 7 8
?\ud83d\ude00\uf900\u20ac\u00e9\u3400\u2014\u200b\u3002\uac00)'	0 1 3 4 9 10 13
\u30fc\u00b0Z\u0661\u0e01\u00a3/\u000c	0 2 5 8
\u201d\u0020,\u2019:\u0009\u2019[\u6587	0 2 6 7 9
:\u2002	0 2
2\u0661	0 2
(\u0436\u000c0	0 3 4
.\u00a3	0 1 2
\ud83d\ude00(\u2014\u300d\u3400\u201c\u00a0\u2010\u202f@0.	0 2 4 5 6 13
;?;\ud840\udc00\u000a\u0020(\u3001	0 3 6 7 9
\u0436"\u0020	0 3
\u2010\u30fc\u2014?\u200b\ufeff\u3000\u201d\u2011_	0 1 2 3 10
\u000c\u00a0\u0661\uff71a\u3042)\uffff	0 1 5 7 8
\u00ad\u30fc2\u3041-\u30fc\ud840\udc00\u00bb\u000c	0 1 2 4 5 6 10
\uff71\ud840\udc00\u00e9\u200e	0 5
\uac00\u20ac	0 1 2
\u20dd\u200e\u20ac\u00bd\u2013\u0308\u00bb\u000a	0 2 6 8
\u20dd'\uffff\u2019	0 2 3 4
%\ud83d\ude00!\u6587\u00bb\u2002\u300c)\u2007\u2014	0 1 4 7 11
\u2019\u000c\u00bd	0 2 3
\u2011%-\uffffZ_\u0020	0 2 3 4 7
\u2014[\u00b0\u00ab[	0 1 3 5
!\ufeff%\u30a2	0 3 4
\uac00'\u2010\u0301\u2002\u202f\u3400\u3001\u2013\u3099\u2013	0 4 8 10 11
\u0e01\u0301'\u20dd\u2002\u000c\uf900\u0436\u0964\u30a2!	0 6 7 8 9 11
\u2002\u00b0\uac00\u2002/\u200b	0 1 2 4 6
\u3000\u000d\u0020[/\u000b\u0020\u30a2	0 2 3 7 8
\u201c\u00ad]"\u00b0:	0 2 6
\u2060\u30fc)'-	0 5
Z\u30fc	0 2
\u2060	0 1
\u6587)\u00a2\u3099\u00b0\u00201\u0020\u2212'.\u0301	0 6 8 12
\u000d\u00a2'\u2019\u2010\u3099\ud83d\ude00	0 1 4 6 8
\u000a\u00a2	0 1 2
]\u0e01\u200b\u2212\u200d\ud83d\ude00\u200e'	0 1 9
\u2026\uac00\u2013\u6587\u4e2d\u2011\u00bd\u0661b	0 1 3 4 9
\uffff\u000c\u30a2\u00bd\u00a2	0 1 2 3 5
\uff71/0\u2028\u3000\u300c	0 4 5 6
.\ud840\udc002\u2010\u2010\u3041\u00a3\u0085\u000a\ud840\udc00	0 1 6 7 10 12
\u0020,2\u000b\u0436\u200b\u0301\u2028\u201c\u200b\u30fc	0 1 2 4 8 11
\u2026\u3042!],\u2014	0 1 5 6
\u20191\u2014\u4e2d\u3041\u201c\u2013\u3099\u0301\u000c\u00a2	0 1 3 5 10 11
\ufeff\u00bd\u6587\u00a0\u2060\u30a2\u00bdb\u0009\u300c(;	0 2 6 9 12
\u3042\u200e\u0009	0 3
\uac00\u00a0\uff71	0 3
/\u2011\u2019\u3002?\u6587\ufeff	0 5 7
\u00a2\ud83d\ude00\u3000\u2019[	0 1 4 5 6
\uac00\u3000Z\u300c0,\uffff	0 2 3 6 7
\u4e2d\u2212\u00e9\u3042@	0 1 3 4 5
\u300d\u3000	0 2
\u0436\u00b0\u2060\u2028\u000c/\u2060	0 4 5 7
0\u00ad\u30a0\uac00\u3041\u202f\u300d\u3002/	0 3 8 9
\u00ab"\u2013/\uf900	0 3 4 5
\u200b\u0e01\u2026)\u2060\u2013\u20ac	0 5 6 7
\u2028!\u3400\u200b\uf900\u00a0\u2002\u201d	0 1 2 4 8
\u0085:\u0020Z\u200d0\u2060	0 1 3 7
\u000a\uffff\u3001	0 1 2 3
\ud83d\ude00\u00ad\u0436\u20dd\u30a2\u000a"\u0009	0 3 5 7 9
\u30fc\u3099\u00bd	0 2 3
\u2060\u0436	0 2
\uffff\u2019\u3099\u2026\uffff$	0 1 3 4 5 6
\u00ad\u20ac\u00a2!\u200d\u0085\u2060\u200b\uac00\u3001\ud840\udc00\u2010	0 1 8 10 13
b\u3001\u3000,\u0020\u00b0	0 3 5 6
\u3002\u00a0(\u2019\ufeff\u30a2	0 6
\u2010\u00a2/Z\u3002,	0 1 2 6
0\u200b\u2014(-\u3000\u2028	0 3 7
\u3001\u0436	0 1 2
\u0020\u000b\u2028\ud840\udc00\u00bd\u201c\ud83d\ude00;	0 3 6 10
\u2060\u201d_\u2007\ud83d\ude00\u3041\u3041\u0020	0 2 9
\u00a3\u0436	0 2
\u2019\u2028\u00a2\u0964$\ud840\udc00\u6587	0 2 3 4 7 8
)\u300c\u201c.\u4e2d\u201d(_\u3001\uffff:_	0 1 4 6 9 10 11 12
-\u00bb	0 1 2
\u202f\u00bd\u0e01\u2007\u00b0\u000d\u00bb-	0 6 7 8
\u00a3/\u00e9.\u200b\u2019\u00e9"]\u00a2\u2019	0 6 11
\u200b(;\u0020\u2002	0 5
\u0661\uf900\u20190\u300c\u0964\u4e2d\u20ac\u3001\ud83d\ude00	0 1 3 4 5 6 7 9 11
\u0308\u000a\uff71\u2013	0 2 4
\u00ad\u00e9\u3041\u000b,[	0 1 4 5 6
1\u2014	0 2
]\u0436	0 1 2
\ud83d\ude00!\u202f\u000b	0 5
\u200e\u3041\u0009"\u00ad\ud83d\ude00	0 3 5 7
\u0020\u000d\u0661-\u000c[\u2019\u00a3\u2011	0 2 5 7 9
2\u20ac\u00202\u00bd\u0964]\u4e2d\u2013\u2026	0 1 3 5 6 7 9 10
!\u0661\u201c\u000a\u0964\u3041:	0 1 2 4 5 7
[\u20ac?\u0020\u0020	0 5
\u2026,\u2019\u300c\u2212b0\u2014\ud83d\ude00"	0 3 8 11
\u2002\ufeff\u0436\u0964\u00b0!!/\u2010\u000a	0 3 4 7 10
\u00bb2(\u300d\u000c	0 1 2 5
\uf900\u30a2Z\u3001\u0436\u0e01\u0085.\u2212\u00bd\uf900	0 1 2 4 7 8 10 11
\u0301_/0	0 4
%$\u0020	0 3
\u0020?\u0436\u200d%\uffff\u00a2,,_	0 1 2 5 6 9 10
\u200e\u2007	0 2
\u000d\u2002\u2014\u30a0_\u000a	0 1 2 4 6
"\u3001_\ufeff\u2002\u200e\uac00\u20ac	0 2 7 8
\u2011)_\u2013-\u2028\u00e9\u2026\u20dd	0 2 6 9
\u00e9\u00ad	0 2
\uac00\u2019\u3042\u000d.\u30a02\u20dd\u200d\u2007\u00a2;	0 2 4 5 9 12
\u2028\u00e9\ud83d\ude00%\u30a0\u30a0\u0020\u3001\u00bb@'%	0 1 5 8 10 13
\ud83d\ude00\u30fc\u200d\u00a2\u6587\u3400/	0 5 6 8
\u3002\u00ab\u0964\u00ab\uff71\u3041\u2026_\u2011\u3001\u2028	0 1 2 3 6 11
\u3041\u3001!\u3000\u0661\uffff\ud840\udc00	0 4 5 6 8
_$\u300d\u200b	0 4
\u2013-]\u0301a\u2007$	0 2 4 7
\u2007\u3002\u0308\u000a\u200d\u3099\u0020\u00e9\u0964\u2019\u0964\u30fc	0 5 7 8 9 10 11 12
$\u2010\uf900\u2007\u200b\u00b0\ufeff	0 2 7
\u0661\u3099	0 2
\u00a0\u0e01\u0308\u00bb\u000d	0 5
\u0009[\u200e	0 1 3
\u00e9]\u2002\u2212\u2212(	0 3 5 6
\u0085\uf900\u0964\u3041\u3042\u3001"@/\u00bd\u00bd	0 1 2 3 4 7 11
\u4e2d$\u0e01	0 3
%\u0964]\u0020\ud83d\ude00\u30a0\u2013	0 1 2 4 8
\u000c?-\u200b\u0009)\u3042\u000b	0 1 2 5 6 8
\u00b0Z\u2011\u00ab\u2212\u2011	0 1 6
\u0085\u000d\uac00!.	0 2 5
\ufeff%!2\u30420"\u00a3Z	0 3 4 5 7 9
@@@\u200d\u201d\u20ac"\u0308)\u4e2d\u3400	0 5 9 10 11
\u200e\u4e2d\u2010\u3099!	0 4 5
\u3002\u2060	0 2
\u2011\uf900\u2007\u3001\u00ad\u202f	0 4 6
\u00ad\u3000	0 2
\u00a0$\u00ab\u0020	0 4
\u000a\u6587%\ud840\udc00\ud840\udc000\u3041'	0 1 3 10
\u3400\u3400\u3400\u20110\u000a	0 6
\u20dd\ufeff\u30a0!\u0e01\u20dd(]	0 3 4 6 8
\u000a/\u20acb	0 1 2 4
'1\u2212"$\u00a3\u00b0\ud840\udc00\u2007\u0308	0 7 11
\u000b\u00a0\u000a\u0661\u201c\u3041\ud83d\ude00\u3042)\u000d	0 3 4 6 8 11
\u2007\u20dd\uff71]\u2007\u00a0(\uf900\u3001	0 9
\ufeff\u0020\u000b\u6587	0 3 4
\u3002\u000d\u0009\u2007\u3041-\u0085'\u3041\u2007\u2060\u200e	0 3 5 7 12
\u000a\u30fc)\u2013\ud840\udc00\u22120\u00bd@\u22122	0 1 3 4 12
\u201ca\u2007\u3002	0 4
\u20dd\uffff\u2014:\u00abb\u20dd	0 1 2 3 4 7
\u3001\ud840\udc00(	0 1 3 4
%a\u000a\u202f-Z-\u00ab\u3000?\ud83d\ude00\ufeff	0 1 3 5 7 9 10 13
\u20dd\u3001)\u2002\u00a3-\u000a\u00b0\u3400	0 4 7 8 9
_\uffff\u2026\uf900\u0436\u200e	0 1 2 3 4 6
\u0661\u000a\u3041\u000c	0 2 4
\u00b0\uff71\u3042\u30fc?\u30a0\u00bb\uffff\u00a2	0 1 2 5 6 7 8 9
\u201c\u202f	0 2
\u00ad\u0308\u200e\u0009	0 4
0\u00e9;\u3001\u2028\u300d\u30a2\u3400	0 5 6 7 8
\u30a0\u30fc\u3041/\ud840\udc00@-]\u2002\uf900]\u202f	0 1 3 8 10 13
\u202f\u2014\u202f\ufeff\u0085\u00ab-	0 7
\ud83d\ude002\u0020	0 4
\u3041'\u2212\u4e2d\u2028\u300c\u0e01\u000b	0 3 5 8
\ud840\udc00\u6587\u2013-\u0020\u0020\u4e2d\u30a2\u20dd'\u20ddZ	0 2 7 8 10 13
\u0085/\u20ac.ZZ	0 1 2 4 6
a%\u6587\u20601\u00a2Z\u2019\u202f\u200e(\u0085	0 2 4 6 12
\u6587\u0020;	0 2 3
\u30a0.@\u3042\u2010\u201c\u2007\u2212	0 1 2 3 5 8
\u0308\ud83d\ude00\u200b\u2060Z\u2010	0 7
\u0308\u201d\u6587\u0301\u0020\u0020\uffff\u0020\u4e2d	0 2 4 6 7 8 9
-$\u0e01',\u2026	0 5 6
\u3042\u000c\u20261\uffff	0 2 4 5
\u0085\u300d-\u2060\u0020\u0020@\uffff-\u000b	0 1 2 6 7 8 10
\u0085\ud840\udc00\u2011\u20dd!\u2002\u2028\u202f	0 1 8 9
\u0436?)\u0301\u4e2d\u00ab\u2013\u200b	0 4 5 8
\u09640\u20ac\u0020\u3001\u000a\u20021\u000a	0 1 2 4 6 7 9
)\u2060\u2010\u6587\uffff	0 2 3 4 5
\u3041\u202f\u3099\ufeff\u30a0\u0436\u20ac	0 5 6 7
\u00b0\ud83d\ude00	0 1 3
\u00bb\u3041\u0964[]\u200d\u200b?[\ud840\udc00\u0020\u00a3	0 2 3 8 12 13
\u0436\u0020\u00ad(\uf900\uffff\u300c	0 2 3 5 6 7
\u0009\u202fZ"\u300c!/\u3000\u20602	0 1 4 6 9 10
a/./\ufeff	0 3 5
\ud840\udc00\u2014\u201c\u2002\u00bd)\ud840\udc00\u000c\u000c	0 3 5 7 10 11
_]2\u0020-	0 2 4 5
(\u3000\u3002\uf900;\u6587	0 2 3 5 6
-\u2028\u00ab\ud83d\ude00\u2014\u2026\u30a0\u2026\u6587:	0 2 6 8 9 11
_(\u2011\u3042\u000b\u0e01\u30a0\u00a2(\u2028\u200d	0 1 5 7 8 11
$\u000b\u2011\u20110\uac00\u30a0\u0020\u0436\u3000\u3041	0 5 8 10 11
\u3002\u2007\u0e01\u0085\u2060\u0308:\u2026\u0020	0 6 7 9
.\u00a2\u3001\u200d	0 4
\u2011\u2060\u200d\u00ad\u3099;	0 5 6
:\u2011	0 2
Z\u202f	0 2
\u2019:\ud840\udc00\u30a2\u2014\u000b\u00a2Z\u200e\u202f	0 2 4 7 8 11
$_	0 2
/,\u00a2,$\u0308\ud840\udc00?\u2007	0 10
)\u2002@\u00e9Z\u201c\u0301	0 2 5 7
\uffff@	0 1 2
\u3099Z'\u2011.\u00bb	0 1 6
\u0009\u2028	0 1 2
\u200b\u0020\u0009\u0436\u30a2\u000d	0 3 4 6
\ufeff\u0e01\u2002\u2010(\u4e2d\u2007\u0085\u0301	0 3 4 9
2\u30990\u00bd%\u4e2d[\u00bb\u00a3\u0e01	0 2 5 6 8 10
\u30a0\u000a\u0020\u000c\u0e01\u30fc"\uff71(\u00ab	0 2 4 7 8 10
\u300d]\u200d\u2013\u00e9\u2011\u0661\u6587\u3001?\u2060	0 3 4 7 11
$\u2026$-[\u6587\u2002\u00e9\u300c	0 4 7 8 9
%\u2013"\u00a2\u00a2	0 1 2 5
\u2007:b	0 2 3
\uffff\u0085'\u000c\u200e\u202f\u00a2\u2002;\ud83d\ude00\u2013	0 1 2 5 8 9 12
\u2010\u00a2\ud840\udc00\u6587@.\ud83d\ude00]Z\u00a0	0 1 2 4 5 7 10 12
\u0020?!\u2002\u000b\u30a0	0 1 5 6
]\u20ac\u2028@\u00a2	0 1 3 5
\u0964\u300c\u00e9$)\u2014\u0436\uf900\u0308/\u00bd	0 1 5 6 7 9 11
\u0085\u30a2\u2060)_\u2060\u00ad%\u4e2d	0 1 4 7 8 9
\u00ad%\u00b0b\u2014\u22122\u0020,	0 1 3 5 8 9
\u00ab\u201c\u00bdb	0 4
\u0020\u0020\u2013\u30fc_	0 2 3 4 5
\u20ac\u2011$%\u000d2)\ud83d\ude00"	0 5 7 10
\uac00!\u0661\u0020\u00ad,	0 2 4 5 6
\u20dd\u0661\u000c\u30a2\u0085,\u0308_\u000b\u2002%-	0 3 5 7 10 11 12
\u00a2\u0009\u20dd	0 2 3
\u300d\u3000\ufeff\u200e\u00ab\ud840\udc00\u00ad	0 8
\u200d'\u0308\u0020\u0009?\u00adZ\u2060	0 5 6 7 9
\u2019-	0 1 2
\u202f\u00a3	0 2
-\u4e2d\u30a2\u300c\u3002	0 1 2 3 5
\u3042\u00b0[	0 2 3
\u0085\u0436$	0 1 3
\uffff,\u00bb	0 1 3
\u3001\u0964\u3000	0 1 2 3
"$\u00a2\u0308\u30fc\u2010Z\u2026\u20ac	0 4 5 6 8 9
\u3041\u201d\u30fc\u000d"\u2019\u0020\u2212\u2013	0 4 7 9
\u0009\u2007\uffff!\u2026\u2212	0 1 2 3 4 6
_[_1\u00a0\u2007\u000c\u00a2\u000a	0 1 7 9
)\u00e9\u3400\u3000\u0020\u000a\u0085	0 1 6 7
?\u2212@\u0661,\u30fc\u3041\u00bb\u0436\u0085\u2060\u4e2d	0 1 8 11 12
:.\u30a2-a	0 2 4 5
0\u6587\u2019	0 1 3
\u2011%\u2002\u0009\u2019\u2212\u2010\u0308'\u30a2\u200b\u00bd	0 4 5 8 11 12
\u0661;'\u201c%	0 5
(/	0 2
0\uffff;\u00b0	0 1 2 4
\u200d\u2007/\u6587\uac00\u4e2d\u200b\u300c]\u30fc	0 3 4 5 7 10
